popularity,id,name,album,duration_ms,album_release_date,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artista_id,artista_generos,artista_followers,artista_name,time_signature
80,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),229184,2019-01-11,False,0.807,0.887,1,-4.311,0,0.0361,0.016,0.000503,0.0811,0.606,122.015,7CajNmpbOovFoOoasH2HaY,"dance pop,edm,electro house,house,pop,progressive house,tropical house,uk dance",20031322,Calvin Harris,4
84,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Divinely Uninspired To A Hellish Extent (Extended Edition),215106,2019-11-22,False,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4GNC7GD6oZMSxPGyXy4MNB,"pop,uk pop",3986287,Lewis Capaldi,4
80,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),No.6 Collaborations Project,219946,2019-07-12,False,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,6eUKZXaKkcviH0Ku9w2n3V,"pop,uk pop",65537298,Ed Sheeran,4
67,0UfVfRSmy4xMyi67LKH5zZ,"La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)","La Isla (with Sech & Dalex feat. Justin Quiles, La Exce, Feid, Zion)",266773,2019-11-29,True,0.794,0.777,5,-2.457,0,0.18,0.433,0.0,0.579,0.811,90.032,3fZk3Gm5dN5v5yfYMQ04Bx,"latin,reggaeton,trap latino",107138,Dímelo Flow,4
64,4kitLAHbmBBXYHt9g22md3,La Lá,La Lá,195351,2019-05-10,False,0.863,0.686,10,-4.512,1,0.253,0.327,0.0,0.0724,0.463,94.026,1phfTBIocBW3UwqcYjaEN6,"colombian pop,latin,latin pop,reggaeton",1257823,Mike Bahía,4
78,3yNZ5r3LKfdmjoS3gkhUCT,bad guy (with Justin Bieber),bad guy (with Justin Bieber),194839,2019-07-11,False,0.67,0.453,0,-11.265,1,0.295,0.252,0.33,0.117,0.68,135.055,6qqNVTkY8uBg9cP3Jd7DAH,"electropop,pop",28134481,Billie Eilish,4
84,5ZULALImTm80tzUbYQYM9d,Dance Monkey,The Kids Are Coming,209438,2019-08-29,False,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,2NjfBq1NflQcKSeiDooVjY,australian pop,1494938,Tones And I,4
53,0hpG2xIg9QBgsxB2dAwa64,La Yezzy,La Yezzy,148253,2019-06-04,False,0.627,0.722,1,-10.072,1,0.511,0.126,0.000185,0.145,0.688,153.034,6oMRQ5H3A2XA5I3RG3leni,cumbia pop,143097,DJ Alan Gomez,3
54,2tpYhYyKRsVOxiAnSSQyN0,Tal Vez (Remix),Tal Vez (Remix),143873,2019-12-24,False,0.787,0.709,10,-6.04,0,0.105,0.175,0.0,0.0538,0.953,85.96,7HSeegdmjLYRJpkOYIaZIW,cumbia pop,96020,El Reja,4
72,4tRFdhdqMUkGfnAkis3lNv,Eres Tú,Eres Tú,218232,2019-04-05,False,0.566,0.486,9,-8.583,1,0.0299,0.268,0.0,0.111,0.349,145.923,77aLk6J8ofnVxa1eXK9jiU,"latin arena pop,latin pop,mexican pop",565008,Matisse,4
60,4JmQQuj05sQD6hMfKFzcoR,Ya No Más,Go! Vive A Tu Manera (Soundtrack from the Netflix Original Series),161034,2019-02-22,False,0.679,0.216,6,-14.465,1,0.0391,0.781,0.0,0.0987,0.598,81.966,2I9yXr9A6I4IMV6aywoQf7,latin viral pop,67880,Pilar Pascual,4
76,5PXsZaT8cOxb4mXrA20PMQ,Baila Baila Baila,Nibiru,158760,2019-11-29,False,0.837,0.626,11,-5.674,0,0.152,0.0588,0.0,0.252,0.592,99.987,1i8SpTcr7yvPOmcqrbnVXY,"latin,puerto rican pop,reggaeton,trap latino",23269583,Ozuna,4
53,0Wli36SFThGW7SFyEcssLT,Ojos Chiquititos,Ojos Chiquititos,144509,2019-11-26,True,0.722,0.724,5,-5.839,0,0.0397,0.2,3.89e-06,0.0514,0.905,98.071,1qR5FPmMxq99N5Cx6ul36d,cumbia pop,10531,DJ Kelo,4
78,6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,Piece Of Your Heart (Alok Remix),166451,2019-06-07,False,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,0xRXCcSX89eobfrshSVdyu,"edm,pop house",276888,MEDUZA,4
69,1ScD7XQYCKmJ3fdNh71lUE,Bailemos,ADN,206294,2019-08-23,False,0.772,0.626,1,-5.107,0,0.124,0.132,0.0,0.0862,0.895,169.934,0tmwSHipWxN12fsoLcFU3B,"colombian pop,latin,reggaeton,tropical",5691030,Manuel Turizo,4
81,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),boyfriend,186106,2019-08-02,True,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,0.702,190.097,66CXWjxzNUsdJxJ2JdwvnR,"dance pop,pop,post-teen pop",47162347,Ariana Grande,4
86,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),Hot Pink,163173,2019-11-07,True,0.879,0.499,4,-6.027,0,0.18,0.24,0.0,0.0967,0.405,106.043,5cj0lLjcoR7YOSnhnX0Po5,"la indie,pop",2415940,Doja Cat,4
85,5iFwAOB2TFkPJk8sMlxP8g,Make You Mine,Make You Mine,232906,2019-08-09,False,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,0.638,103.014,4vxaQs6vK54nK89J1VtLex,indie rockism,87512,PUBLIC,4
71,0tJCo71s7HT9Mu5Z4juuLw,Solita,Sueños,219520,2019-04-19,False,0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,77ziqFxp5gaInVrF2lj4ht,"panamanian pop,reggaeton",4599022,Sech,4
67,0e0BqjHEcb6pJAVJ7WZA7V,Si Me Gano Un Grammy,Si Me Gano Un Grammy,146409,2019-11-16,True,0.812,0.63,4,-5.789,0,0.263,0.048,0.0,0.11,0.459,99.739,5bWUlnPx9OYKsLiUJrhCA1,"reggaeton,reggaeton flow,trap latino",2212526,Jon Z,4
57,42NACeANuRucHuCOFL5umq,"Buenos Aires (feat. Khea, Bhavi)",Buenos Aires,210035,2019-03-22,False,0.702,0.586,5,-6.689,0,0.0415,0.00476,0.000155,0.0925,0.546,159.975,4C29ETLBPmYKYwtJUepbJz,"argentine hip hop,trap argentino,trap latino",581625,Seven Kayne,4
60,0BoL0e5lLRCOEdOs55YcIF,Blood - Remix,Blood (Remix),276003,2019-11-22,True,0.779,0.75,0,-6.411,1,0.163,0.138,1.35e-05,0.106,0.432,159.925,3qiQUUvazYmo7tBgQeb2rf,trap espanol,46786,Moonkey,4
69,4xvTPuwHaXoDM3p0QcY7bH,Música,Música,223815,2019-12-04,True,0.788,0.82,1,-4.346,0,0.169,0.22,0.000203,0.0799,0.854,177.927,64aJYyrXljOodnUG6jvhRD,"latin,latin hip hop,perreo,reggaeton,reggaeton flow,tropical",654796,DJ Luian,4
72,471HeGJPKw07MObixON0Um,Tabú,Tabú,179774,2019-11-06,False,0.748,0.808,9,-5.943,0,0.0619,0.0366,3.66e-05,0.11,0.553,99.997,5M9Bb4adKAgrOFOhc05Y50,"latin,latin arena pop,latin pop,spanish pop",3147220,Pablo Alborán,4
68,7nHUD2xhqkehsYk3PT6QDs,Presiento,Presiento,174379,2019-04-12,False,0.711,0.727,2,-3.15,1,0.162,0.168,0.0,0.296,0.465,180.039,5C4PDR4LnhZTbVnKWXuDKD,"colombian pop,latin,latin pop",3179082,Morat,4
52,68aZliYYOiDTySfTW5nmX6,Vetex,Vetex,203050,2019-12-04,False,0.76,0.748,1,-9.603,1,0.0809,0.176,0.00326,0.0524,0.935,100.007,4frBEXn8nhWzOVwfCSpuYB,pop argentino,234764,Fer Palacio,4
52,1ZgViWGusV8yqIUiyXkNN0,Si un Día Vuelves - En Vivo,Mala Conducta (En Vivo),213994,2019-10-22,False,0.742,0.727,7,-6.948,1,0.0318,0.197,0.0,0.138,0.701,136.992,7dlkBH23ERFXxuNoMHq94Y,,121566,Q' Lokura,4
54,2GvCKpSkYLJM4HFF3CmHVi,No Te Enamores,No Te Enamores,185018,2019-08-16,False,0.593,0.705,11,-6.369,1,0.0392,0.184,0.0,0.144,0.562,90.502,6GYXfifD78PYARjZzxQzrG,"argentine telepop,cumbia pop,pop argentino",55478,Benjamín Amadeo,4
68,1ndlOUUT3Eq1SDCSdKJASw,Miss Lonely - Dimelo Flow Remix,Sueños,240365,2019-04-19,True,0.669,0.711,0,-5.461,1,0.156,0.176,0.0,0.024,0.717,81.921,77ziqFxp5gaInVrF2lj4ht,"panamanian pop,reggaeton",4599022,Sech,4
60,7EWbEYuEDzr55hHtJZtonj,Chau,Chau,320656,2019-02-15,False,0.795,0.387,7,-9.22,1,0.0503,0.136,0.000746,0.664,0.908,95.984,4ZDoy7AWNgQVmX7T0u0B1j,"latin alternative,latin rock,rock en espanol,rock uruguayo",1292746,No Te Va Gustar,4
78,7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,JACKBOYS,244873,2019-12-27,True,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,0Y5tJX1MQlPlqiwlOH1tJY,rap,10435596,Travis Scott,4
65,5lFl0Aksww4t4CGiYYtpZz,Detective,Detective,204631,2019-07-08,False,0.786,0.787,1,-5.332,1,0.037,0.322,0.0,0.124,0.479,95.008,1mcTU81TzQhprhouKaTkpq,latin,1322512,Rauw Alejandro,4
84,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),Beautiful People (feat. Khalid),197866,2019-06-28,False,0.64,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,6eUKZXaKkcviH0Ku9w2n3V,"pop,uk pop",65537298,Ed Sheeran,4
52,4qapBKNzXkr6EXQJN9Lhwc,Incontinencia Verbal,Incontinencia Verbal,230568,2019-03-29,False,0.509,0.767,7,-3.819,0,0.0281,0.124,1.74e-05,0.539,0.613,82.348,0D5U7oXEE4dut2DPyUDLca,"argentine rock,latin alternative,latin rock,rock en espanol,rock nacional",808764,Las Pastillas del Abuelo,4
65,7JUvz8eMJTJYJ1dHYUcK7y,Loco por Verte,Loco por Verte,256920,2019-12-06,False,0.771,0.521,6,-5.609,0,0.199,0.119,2.68e-06,0.104,0.437,159.904,3UL33qnDTDglkZqiKFGIyR,"reggaeton,reggaeton flow",6213,Los Hitmen,4
55,4FIlIWvpVffjZMkzhW1VhJ,Tamo Lindo,Tamo Lindo,165721,2019-09-27,False,0.762,0.783,5,-1.903,0,0.188,0.383,5.64e-06,0.122,0.744,167.899,5eIRbSES1yeGSBuqZ4xvuD,rap uruguayo,112147,Pekeño 77,4
67,3e4lLl0zCsOmiXjl9rBfNk,Te Adoraré,Montaner,227520,2019-05-24,False,0.613,0.599,11,-6.654,1,0.0344,0.266,4.38e-06,0.109,0.317,136.08,4uoz4FUMvpeyGClFTTDBsD,"grupera,latin,latin pop,tropical",2822665,Ricardo Montaner,4
70,3bDD7GGvIzAZeHz2TOYD3A,Mami,Mami,229503,2019-08-09,False,0.718,0.695,4,-4.067,0,0.194,0.609,0.0,0.131,0.692,177.909,4bw2Am3p9ji3mYsXNXtQcd,"colombian pop,latin,latin pop,reggaeton",5682695,Piso 21,4
65,6mvhi5xZsGJeWyf1uyiW0r,Lo siento (feat. Sofía Reyes),Prisma,232655,2019-10-25,False,0.46,0.463,2,-6.798,1,0.0769,0.645,0.0,0.13,0.17,79.719,0ZHPrnImGh4re3TbSNkoZl,"spanish hip hop,spanish pop",1912797,Beret,4
68,00nvL9u5K8jEJ6TSxGdtPK,Me Enamoré,Platónico,253830,2019-11-28,False,0.495,0.357,11,-7.555,1,0.0439,0.968,0.00104,0.118,0.456,179.74,2cPqdH7XMvwaBJEVjheH8g,reggaeton flow,123613,Jay Wheeler,4
83,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Soul Searching,165714,2019-08-09,True,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,0.554,104.954,4GvEc3ANtPPjt1ZJllr5Zl,"pop,post-teen pop",3394494,Bazzi,4
65,5NPzbTzFxIQPaheZuPhn4f,Forever Alone,Forever Alone,215962,2019-02-13,False,0.864,0.426,7,-8.392,0,0.0561,0.498,0.000228,0.145,0.477,129.954,3vQ0GE3mI0dAaxIMYe5g7z,"argentine hip hop,latin,trap argentino,trap latino",10586045,Paulo Londra,4
65,6ATIufHUOw1R1A4q46BqrN,Falsas Promesas,Sueños,206606,2019-04-19,False,0.412,0.737,5,-5.234,0,0.0896,0.427,0.000871,0.13,0.864,179.952,77ziqFxp5gaInVrF2lj4ht,"panamanian pop,reggaeton",4599022,Sech,4
78,18PergoIrGmRyeYxnaXJN2,Kill This Love,KILL THIS LOVE,189052,2019-04-05,False,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,41MozSoPIsD1dJM0CLPjZF,"k-pop,k-pop girl group",12575423,BLACKPINK,4
67,65HT0L2eAtvbH56XrJqPbf,Pegao,Que Quiénes Somos,204000,2019-10-11,False,0.73,0.725,0,-6.446,1,0.0689,0.0787,0.0,0.544,0.571,95.061,0eecdvMrqBftK0M1VKhaF4,"boy band,latin,latin pop,reggaeton,tropical",6627859,CNCO,4
61,6DrUHF3EWygcmQ0DIF8KP4,Te Olvidaré,Te Olvidaré,185415,2019-06-05,False,0.669,0.871,7,-3.681,1,0.0671,0.0748,0.0,0.347,0.882,75.014,5Rj6rNR8zIlUUDCs1OyPmW,"cumbia pop,latin pop,latin viral pop",170695,MYA,4
85,0ecC8p17cDNlxHXkuYqeR6,Surrender,Surrender,183103,2019-10-29,False,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,2WxjxdeF7GGdcCK276qViY,,46884,Natalie Taylor,5
52,3YBVqmMUSusvJyQwd545yw,El Embrujo,El Embrujo,236560,2019-05-31,False,0.76,0.749,0,-6.537,0,0.0385,0.476,8.7e-06,0.045,0.928,99.976,2Htm0q72SjGSmsy8EOIhRG,"cumbia pop,cumbia santafesina,cumbia villera",639288,Los Palmeras,4
84,57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),Nothing Happens,178000,2019-03-22,False,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,0NIPkIjTV8mB795yEIiPYL,"indie pop,modern rock,rock",929931,Wallows,4
57,74MujHggasHq5FMkTKsNkA,A Punta de Espada,Súper Sangre Joven,202666,2019-11-01,False,0.8,0.64,8,-4.493,1,0.0597,0.436,4.91e-05,0.634,0.493,90.009,1bAftSH8umNcGZ0uyV7LMg,"argentine hip hop,trap argentino",3176107,Duki,4
54,53tBGB7t5IGnRBcAo2j8S8,Puedo Sentirlo (feat. Julieta Venegas),Lebón & Co.,207396,2019-05-10,False,0.68,0.675,9,-5.446,0,0.0309,0.0285,3.73e-06,0.09,0.855,122.092,48Idb5uZga8diRAMTc9q3E,"argentine rock,rock en espanol,rock nacional",33295,David Lebón,4
53,4Sfp7pzY0gAUiuWpykPIUT,Fallé,Fallé,224324,2019-05-31,False,0.703,0.698,9,-5.29,0,0.0656,0.121,0.00204,0.0964,0.778,150.026,2to8xMgnoxHCXPF7eWJPvg,"cumbia paraguaya,cumbia pop,cumbia villera",184802,Nestor En Bloque,3
52,4bLEdN7hL33Qv4fCz5VLMG,Cosas para Decirte,Cabildo y Juramento,340920,2019-10-04,False,0.587,0.362,7,-7.636,1,0.0276,0.199,1.09e-05,0.0819,0.248,145.961,79R7PUc6T6j09G8mJzNml2,"argentine alternative rock,argentine indie",46619,Conociendo Rusia,4
51,1Y0Zu9OO68TovkzWWBgj54,Intenso,Intenso,101052,2019-11-26,True,0.805,0.839,8,-8.087,1,0.0739,0.141,2.41e-06,0.0958,0.961,95.017,5WfYZU8p4Vhj2qKFF2H31g,,1005,Fato B,4
68,0i9oiUkWOgvtnjkr0fa3XN,Piensan,Piensan,173451,2019-09-13,False,0.677,0.722,2,-4.443,0,0.0626,0.538,0.0,0.11,0.786,172.0,77iZVjeYoYSl5P0K9mIiUE,latin pop,2868,Haze,4
65,5CQzOnFWI0liUblbHYVNge,La Cama,La Cama,189295,2019-10-15,False,0.7,0.904,2,-2.826,0,0.0568,0.2,0.000471,0.182,0.817,173.975,47MpMsUfWtgyIIBEFOr4FE,"latin,reggaeton,reggaeton flow,tropical",2583305,Lunay,4
69,2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),No.6 Collaborations Project,200733,2019-07-12,False,0.747,0.649,8,-6.218,1,0.218,0.333,0.0,0.172,0.84,88.011,6eUKZXaKkcviH0Ku9w2n3V,"pop,uk pop",65537298,Ed Sheeran,4
84,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),Hollywood's Bleeding,174853,2019-09-06,True,0.548,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.068,246dkjvS1zLTtiykXe5h60,"dfw rap,melodic rap,rap",26175449,Post Malone,4
78,4QIo4oxwzzafcBWkKjDpXY,xanny,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",243725,2019-03-29,False,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,6qqNVTkY8uBg9cP3Jd7DAH,"electropop,pop",28134481,Billie Eilish,4
80,4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored","thank u, next",190440,2019-02-08,True,0.726,0.554,5,-5.29,0,0.0917,0.0421,0.0,0.106,0.335,169.999,66CXWjxzNUsdJxJ2JdwvnR,"dance pop,pop,post-teen pop",47162347,Ariana Grande,4
54,5IH6N4iCAqTvhpcZiSsoMz,Acá Me Tenés,Es Tan Grande Este Amor,169052,2019-12-20,False,0.701,0.689,7,-7.448,1,0.0769,0.155,0.0,0.617,0.825,96.918,1wkImvL5XLLhrNcmX7sVt4,cumbia villera,124577,Rodrigo Tapari,4
58,2cn7dsEVaIHslGDMWOPlW6,Fucking Diablo,Recuerdos,144522,2019-11-08,True,0.759,0.667,11,-2.627,0,0.0647,0.377,3.32e-05,0.13,0.582,83.026,2UZIAOlrnyZmyzt1nuXr9y,"argentine hip hop,r&b argentino,trap argentino",570875,Nicki Nicole,4
58,4OocfNloIRk77ncIKBdYwb,Parte de Mi (feat. Lit Killah),Parte de Mi (feat. Lit Killah),194092,2019-02-07,False,0.615,0.471,8,-7.345,0,0.175,0.0874,0.0,0.101,0.354,79.983,0dUyjgCyjfj5eMx6bX2TWf,trap argentino,289472,FMK,4
54,1ThWuqpphgu4N5yi5FbBiR,LALIGERA,LALIGERA,178201,2019-10-10,False,0.852,0.67,10,-9.262,0,0.0602,0.203,0.00266,0.106,0.786,137.015,22P1OY4TRFRwhP0q29loQ8,"argentine telepop,latin viral pop,pop argentino",750983,Lali,4
74,0mlAOSILGRys2IbvyOT5VJ,Échame La Culpa,VIDA,173800,2019-02-01,False,0.733,0.897,0,-3.652,1,0.0389,0.0391,0.0,0.117,0.649,96.006,4V8Sr092TqfHkfAA5fXXqG,"latin,latin pop,puerto rican pop,tropical",8539807,Luis Fonsi,4
66,75KrTLbcLWgCcldZGxZR12,Ojalá,Prisma,218861,2019-10-25,False,0.615,0.622,5,-7.198,1,0.209,0.328,0.0,0.162,0.449,77.28,0ZHPrnImGh4re3TbSNkoZl,"spanish hip hop,spanish pop",1912797,Beret,4
53,4FZJUfuJ2iWmYQGP049z34,Soltera,Soltera,186587,2019-09-06,False,0.808,0.82,6,-4.137,1,0.058,0.0961,0.000169,0.244,0.762,96.991,27Yc5RzJf27tJfqezJnHY1,"cumbia pop,cumbia villera",180608,Agapornis,4
52,3zIlqAh4Ll8tSZEGQfudHC,La Cancionx,La Cancionx,216018,2019-10-07,False,0.618,0.846,7,-7.094,1,0.197,0.0432,0.0397,0.0214,0.968,199.883,4frBEXn8nhWzOVwfCSpuYB,pop argentino,234764,Fer Palacio,4
52,5l0HChAkv02KX1HFVvcXmU,Dj no parex,Dj no parex,215275,2019-09-09,False,0.583,0.645,3,-6.266,0,0.317,0.111,0.0003,0.0425,0.883,149.838,4frBEXn8nhWzOVwfCSpuYB,pop argentino,234764,Fer Palacio,3
54,4fWucc60FmdHc86xtON7yx,Que Locura Fue Enamorarme de Ti,Que Locura Fue Enamorarme de Ti,139624,2019-04-05,False,0.831,0.663,9,-3.974,1,0.0718,0.145,0.000464,0.0505,0.895,100.027,40uiwNQqk6CCfpstwqZ8jn,,4768,El Franko Dj,4
54,52SDL4dHqN4YtBslw8o49E,DESFILAR MIS PENAS (prod. ASAN),HECHO A MANO,151213,2019-11-11,False,0.758,0.778,8,-4.39,1,0.0492,0.491,0.0,0.207,0.837,135.984,2qWK8K2Jfh67UqtwY8tCW6,"argentine hip hop,trap argentino",406120,Ysy A,4
68,6N7I3N37xvT9kPWfXNgDmo,De Cero,Que Quiénes Somos,219453,2019-10-11,False,0.809,0.676,11,-5.373,1,0.129,0.0316,0.0,0.0921,0.815,94.005,0eecdvMrqBftK0M1VKhaF4,"boy band,latin,latin pop,reggaeton,tropical",6627859,CNCO,4
66,79B6ZFqXNEBk1cFMdtXVkz,Infiel,Infiel,221440,2019-12-20,False,0.729,0.514,2,-5.926,1,0.226,0.456,0.0,0.084,0.481,87.67,384MqcXCGGFh9UcjI5Tpc5,reggaeton flow,2832,Eix,4
84,4Of7rzpRpV1mWRbhp5rAqG,Bruises,Divinely Uninspired To A Hellish Extent,220492,2019-05-17,False,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,0.361,111.202,4GNC7GD6oZMSxPGyXy4MNB,"pop,uk pop",3986287,Lewis Capaldi,4
69,51uLQESb4VnYAbs5WtGxho,En Cero,En Cero,223586,2019-05-24,False,0.733,0.782,9,-4.788,1,0.0386,0.156,0.0,0.286,0.634,93.021,0eHQ9o50hj6ZDNBt6Ys1sD,"latin,latin hip hop,reggaeton,reggaeton flow,tropical",4331492,Yandel,4
52,0f6qg0Caj6dGicsrxH9txx,After Party,After Party,149387,2019-08-22,False,0.952,0.567,1,-8.505,1,0.255,0.157,0.0,0.12,0.35,102.018,2C35cS5LR5MchcaFDbT8Bd,cumbia pop,23319,Dura DJ,4
66,3krzcyMKlRXjVkJFZqMN4t,Chica Paranormal,Homerun,221083,2019-05-23,False,0.86,0.61,6,-5.93,0,0.0819,0.0605,0.0,0.0774,0.699,139.948,3vQ0GE3mI0dAaxIMYe5g7z,"argentine hip hop,latin,trap argentino,trap latino",10586045,Paulo Londra,4
57,7xQgtdHA1NHFTmomE2XHhi,MELÓN VINO,Melón Vino,176394,2019-09-06,False,0.62,0.741,4,-6.081,1,0.137,0.531,2.92e-05,0.156,0.353,140.04,5YCc6xS5Gpj3EkaYGdjyNK,argentine indie,1247891,WOS,4
73,6JqpFboOH2bq9pzaYbkKBn,R.I.P. (feat. Rita Ora & Anitta),R.I.P. (feat. Rita Ora & Anitta),187200,2019-03-15,True,0.764,0.752,8,-3.713,0,0.0711,0.18,0.0,0.0701,0.698,100.066,0haZhu4fFKt0Ag94kZDiz2,"dance pop,latin,latin pop,mexican pop,pop",1538407,Sofia Reyes,4
64,2kXeAEpGBN874ZKJPV24fr,Acaríñame,Acaríñame,201293,2019-10-18,False,0.726,0.746,2,-5.451,1,0.0344,0.27,0.0,0.0512,0.713,79.956,0ZCO8oVkMj897cKgFH7fRW,"grupera,gruperas inmortales,nu-cumbia,regional mexican",3250382,Los Angeles Azules,4
57,6BMfjQWq48IlYlQVS5BFRK,Recuerdos,Recuerdos,170800,2019-11-08,False,0.589,0.491,5,-7.849,0,0.0629,0.197,1.87e-05,0.192,0.456,139.853,2UZIAOlrnyZmyzt1nuXr9y,"argentine hip hop,r&b argentino,trap argentino",570875,Nicki Nicole,4
63,66BJaWvpA3jvXpM5Hjwzz1,24H,24H,163607,2019-11-29,True,0.939,0.686,8,-5.744,1,0.236,0.702,0.000547,0.114,0.691,96.99,0VZrPa7mWAYXH4CwmYk8Km,trap espanol,1260928,Kidd Keo,4
83,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,Never Really Over,223523,2019-05-31,False,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,6jJ0s89eD6GaHleKKya26X,"dance pop,pop,post-teen pop",15594145,Katy Perry,4
57,67xjvY7iynnuSj4F1grEgN,Loco,Loco,216000,2019-02-07,False,0.746,0.381,6,-14.635,0,0.07,0.336,0.000817,0.108,0.247,100.049,5iDqEobZRSTiBSAk6jLp4A,trap argentino,144506,Oscu,4
74,5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,Fine Line,189786,2019-12-13,False,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,6KImCVD70vtIoJWnq6nGn3,"pop,post-teen pop",7768887,Harry Styles,4
52,2wT37dwufck9sdSghYeew0,El Embrujo,Sean Eternos Los Palmeras,236560,2019-08-23,False,0.76,0.749,0,-6.537,0,0.0385,0.476,8.7e-06,0.045,0.928,99.976,2Htm0q72SjGSmsy8EOIhRG,"cumbia pop,cumbia santafesina,cumbia villera",639288,Los Palmeras,4
52,5F73wQ6DvztI9IgYIpuEW2,Años Lux,Años Lux,116581,2019-09-09,False,0.619,0.671,4,-5.989,0,0.206,0.339,0.0021,0.0566,0.893,200.089,4frBEXn8nhWzOVwfCSpuYB,pop argentino,234764,Fer Palacio,4
67,2uhMYJq2TODWBuZhHRrdWy,DOLLAR,MALA SANTA,204226,2019-10-18,False,0.876,0.512,2,-6.878,1,0.242,0.205,0.0,0.663,0.701,76.983,4obzFoKoKRHIphyHzJ35G3,"latin,latin pop,latin viral pop,rap latina,reggaeton",8598805,Becky G,4
72,7FbKipScVxkjQxQXwTd0gL,Coronao Now,Coronao Now,217881,2019-11-07,False,0.941,0.729,6,-7.56,0,0.246,0.146,0.00451,0.18,0.718,118.026,2oQX8QiMXOyuqbcZEFsZfm,"dembow,latin,rap dominicano,reggaeton,tropical",986962,El Alfa,4
67,5o2M4yHxo9kyNLdgihFeV1,Lo siento,Prisma,230646,2019-10-25,False,0.362,0.42,2,-7.951,1,0.0582,0.655,0.0,0.133,0.284,77.077,0ZHPrnImGh4re3TbSNkoZl,"spanish hip hop,spanish pop",1912797,Beret,4
56,3aozFlnbP7zhcJKi9O0FUz,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)","TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)",229415,2019-02-08,True,0.82,0.741,2,-9.159,1,0.122,0.0902,0.0,0.135,0.429,127.967,0ulX41eWF9mhfeAhOu4EU0,trap argentino,32210,Modo Diablo,4
67,2zufEOvbBeIzYnRktwYk1W,Culpables,ADN,233929,2019-08-23,False,0.573,0.31,3,-11.134,1,0.296,0.94,5.65e-06,0.198,0.764,177.601,0tmwSHipWxN12fsoLcFU3B,"colombian pop,latin,reggaeton,tropical",5691030,Manuel Turizo,4
52,7ju2NX6N2NvZCJ0ZzNVnLC,Ya No Mas (Vete),Ya No Mas (Vete),148235,2019-07-31,False,0.731,0.464,6,-7.004,1,0.179,0.432,0.000826,0.102,0.639,203.852,4Fr8ee9ec47r9fC8SqiO8z,cumbia pop,49793,Kevo DJ,4
64,2l7CpLcHxJeiWibGWftnew,Maldita Abusadora,Homerun,250297,2019-05-23,False,0.781,0.373,7,-9.35,0,0.121,0.619,0.0,0.348,0.669,117.98,3vQ0GE3mI0dAaxIMYe5g7z,"argentine hip hop,latin,trap argentino,trap latino",10586045,Paulo Londra,4
